i,j,duration_days,season
8,21,2,Winter
8,22,2,Winter
8,23,2,Winter
8,24,3,Winter
8,25,2,Winter
8,26,2,Winter
8,27,2,Winter
8,28,2,Winter
8,29,2,Winter
8,30,2,Winter
8,31,2,Winter
8,31,2,Winter
8,31,3,Winter
8,32,3,Winter
8,33,3,Winter
8,34,3,Winter
8,35,2,Winter
8,35,2,Winter
8,36,2,Winter
8,37,3,Winter
8,38,3,Winter
8,39,2,Winter
8,39,3,Winter
8,40,2,Winter
8,41,2,Winter
9,2,2,Winter
9,2,2,Winter
9,8,2,Winter
9,9,2,Winter
9,10,2,Winter
9,11,2,Winter
9,15,3,Winter
9,15,2,Winter
9,16,3,Winter
9,17,3,Winter
9,18,3,Winter
9,19,2,Winter
9,19,3,Winter
9,20,3,Winter
9,20,2,Winter
9,21,2,Winter
9,21,3,Winter
9,21,2,Winter
9,21,3,Winter
9,22,3,Winter
9,22,2,Winter
9,23,2,Winter
9,23,2,Winter
9,24,2,Winter
9,24,2,Winter
9,24,2,Winter
9,25,2,Winter
9,25,2,Winter
9,25,3,Winter
9,26,2,Winter
9,27,2,Winter
9,27,3,Winter
9,28,2,Winter
9,28,3,Winter
9,29,2,Winter
9,29,2,Winter
9,29,3,Winter
9,30,4,Winter
9,30,4,Winter
9,30,3,Winter
9,31,2,Winter
9,31,2,Winter
9,31,3,Winter
9,32,2,Winter
9,33,2,Winter
9,34,2,Winter
9,34,2,Winter
9,35,2,Winter
9,36,2,Winter
9,36,2,Winter
9,36,2,Winter
9,37,2,Winter
9,37,3,Winter
9,38,2,Winter
9,38,2,Winter
9,38,3,Winter
9,39,3,Winter
9,39,3,Winter
9,40,3,Winter
9,40,3,Winter
9,40,2,Winter
9,41,3,Winter
9,41,2,Winter
9,41,2,Winter
9,41,2,Winter
9,41,2,Winter
9,41,2,Winter
9,41,2,Winter
9,42,2,Winter
9,42,3,Winter
9,42,2,Winter
9,43,3,Winter
9,43,2,Winter
10,2,3,Winter
10,2,3,Winter
10,2,2,Winter
10,3,2,Winter
10,4,2,Winter
10,10,2,Winter
10,11,2,Winter
10,17,2,Winter
10,17,4,Winter
10,17,2,Winter
10,18,2,Winter
10,18,4,Winter
10,19,2,Winter
10,19,4,Winter
10,19,2,Winter
10,19,2,Winter
10,20,2,Winter
10,20,3,Winter
10,20,2,Winter
10,20,2,Winter
10,21,2,Winter
10,21,2,Winter
10,21,2,Winter
10,21,2,Winter
10,22,3,Winter
10,22,2,Winter
10,22,2,Winter
10,22,2,Winter
10,23,3,Winter
10,23,2,Winter
10,23,2,Winter
10,23,2,Winter
10,24,2,Winter
10,24,2,Winter
10,24,2,Winter
10,24,2,Winter
10,25,2,Winter
10,25,2,Winter
10,25,2,Winter
10,25,3,Winter
10,26,2,Winter
10,26,2,Winter
10,26,2,Winter
10,26,2,Winter
10,26,3,Winter
10,27,2,Winter
10,27,2,Winter
10,27,3,Winter
10,28,2,Winter
10,28,3,Winter
10,29,2,Winter
10,29,2,Winter
10,29,3,Winter
10,30,2,Winter
10,30,2,Winter
10,30,2,Winter
10,30,4,Winter
10,31,2,Winter
10,31,2,Winter
10,31,4,Winter
10,31,2,Winter
10,32,2,Winter
10,32,3,Winter
10,32,2,Winter
10,36,2,Winter
10,37,2,Winter
10,37,2,Winter
10,37,2,Winter
10,37,2,Winter
10,38,2,Winter
10,38,2,Winter
10,38,2,Winter
10,38,2,Winter
10,38,2,Winter
10,38,2,Winter
10,39,3,Winter
10,39,4,Winter
10,39,2,Winter
10,39,2,Winter
10,39,3,Winter
10,39,2,Winter
10,40,3,Winter
10,40,4,Winter
10,40,2,Winter
10,40,2,Winter
10,41,3,Winter
10,41,3,Winter
10,41,2,Winter
10,41,3,Winter
10,42,3,Winter
10,42,2,Winter
10,42,2,Winter
10,43,2,Winter
10,43,2,Winter
10,43,2,Winter
10,44,2,Winter
10,44,2,Winter
10,45,2,Winter
10,45,2,Winter
10,46,2,Winter
11,2,4,Winter
11,2,3,Winter
11,2,2,Winter
11,3,2,Winter
11,3,2,Winter
11,6,2,Winter
11,7,2,Winter
11,8,2,Winter
11,9,3,Winter
11,9,2,Winter
11,10,3,Winter
11,13,2,Winter
11,14,2,Winter
11,17,2,Winter
11,17,3,Winter
11,18,2,Winter
11,18,4,Winter
11,18,2,Winter
11,18,2,Winter
11,19,2,Winter
11,19,4,Winter
11,19,2,Winter
11,19,2,Winter
11,20,2,Winter
11,20,4,Winter
11,20,2,Winter
11,20,2,Winter
11,20,2,Winter
11,20,2,Winter
11,21,4,Winter
11,21,2,Winter
11,21,2,Winter
11,21,2,Winter
11,22,2,Winter
11,22,2,Winter
11,22,2,Winter
11,23,2,Winter
11,23,2,Winter
11,23,2,Winter
11,24,3,Winter
11,24,3,Winter
11,24,2,Winter
11,24,2,Winter
11,24,2,Winter
11,25,2,Winter
11,25,3,Winter
11,25,2,Winter
11,25,2,Winter
11,25,2,Winter
11,26,3,Winter
11,26,2,Winter
11,26,2,Winter
11,26,2,Winter
11,26,2,Winter
11,27,3,Winter
11,27,2,Winter
11,27,2,Winter
11,27,3,Winter
11,28,2,Winter
11,28,3,Winter
11,29,2,Winter
11,29,2,Winter
11,29,2,Winter
11,30,2,Winter
11,30,2,Winter
11,30,2,Winter
11,31,3,Winter
11,31,2,Winter
11,32,2,Winter
11,32,2,Winter
11,38,3,Winter
11,38,2,Winter
11,39,3,Winter
11,39,4,Winter
11,39,2,Winter
11,40,3,Winter
11,40,3,Winter
11,40,2,Winter
11,40,2,Winter
11,40,2,Winter
11,41,3,Winter
11,41,3,Winter
11,42,4,Winter
11,42,2,Winter
11,43,4,Winter
11,43,2,Winter
11,43,2,Winter
11,44,2,Winter
11,44,2,Winter
11,44,2,Winter
11,44,2,Winter
11,45,2,Winter
11,45,2,Winter
11,45,2,Winter
11,45,2,Winter
11,45,2,Winter
11,46,3,Winter
11,46,2,Winter
11,46,2,Winter
12,2,2,Winter
12,2,3,Winter
12,2,2,Winter
12,3,2,Winter
12,3,3,Winter
12,3,2,Winter
12,4,2,Winter
12,4,2,Winter
12,8,2,Winter
12,8,3,Winter
12,9,2,Winter
12,9,2,Winter
12,9,3,Winter
12,10,3,Winter
12,10,2,Winter
12,10,3,Winter
12,11,3,Winter
12,11,3,Winter
12,11,2,Winter
12,12,3,Winter
12,17,2,Winter
12,18,2,Winter
12,18,3,Winter
12,19,2,Winter
12,19,3,Winter
12,19,2,Winter
12,20,2,Winter
12,20,3,Winter
12,21,3,Winter
12,21,2,Winter
12,22,2,Winter
12,22,2,Winter
12,22,2,Winter
12,22,2,Winter
12,23,2,Winter
12,23,2,Winter
12,24,2,Winter
12,24,2,Winter
12,25,2,Winter
12,25,2,Winter
12,25,2,Winter
12,26,2,Winter
12,26,2,Winter
12,27,3,Winter
12,28,3,Winter
12,28,3,Winter
12,29,3,Winter
12,29,2,Winter
12,29,2,Winter
12,30,2,Winter
12,30,2,Winter
12,30,3,Winter
12,30,2,Winter
12,31,2,Winter
12,31,2,Winter
12,31,2,Winter
12,32,2,Winter
12,38,3,Winter
12,38,2,Winter
12,39,3,Winter
12,39,3,Winter
12,40,5,Winter
12,40,3,Winter
12,40,2,Winter
12,40,2,Winter
12,41,5,Winter
12,41,2,Winter
12,41,2,Winter
12,41,2,Winter
12,42,5,Winter
12,42,2,Winter
12,42,2,Winter
12,42,2,Winter
12,42,3,Winter
12,43,3,Winter
12,43,2,Winter
12,43,2,Winter
12,43,3,Winter
12,45,2,Winter
12,45,2,Winter
12,45,2,Winter
12,46,2,Winter
12,46,2,Winter
12,46,2,Winter
12,46,2,Winter
12,46,2,Winter
13,2,2,Winter
13,2,2,Winter
13,3,2,Winter
13,3,3,Winter
13,3,2,Winter
13,4,2,Winter
13,4,2,Winter
13,4,2,Winter
13,5,2,Winter
13,5,2,Winter
13,6,2,Winter
13,6,2,Winter
13,7,2,Winter
13,8,2,Winter
13,8,2,Winter
13,9,2,Winter
13,9,2,Winter
13,9,2,Winter
13,10,3,Winter
13,10,2,Winter
13,11,3,Winter
13,11,3,Winter
13,11,2,Winter
13,12,2,Winter
13,12,3,Winter
13,12,2,Winter
13,13,2,Winter
13,13,2,Winter
13,13,3,Winter
13,14,2,Winter
13,14,2,Winter
13,14,2,Winter
13,15,2,Winter
13,15,2,Winter
13,15,2,Winter
13,15,3,Winter
13,15,2,Winter
13,16,2,Winter
13,16,2,Winter
13,18,2,Winter
13,21,2,Winter
13,21,2,Winter
13,22,2,Winter
13,22,2,Winter
13,22,2,Winter
13,22,2,Winter
13,23,2,Winter
13,23,2,Winter
13,24,2,Winter
13,25,2,Winter
13,26,2,Winter
13,27,3,Winter
13,27,2,Winter
13,28,3,Winter
13,28,2,Winter
13,29,3,Winter
13,29,2,Winter
13,29,2,Winter
13,29,3,Winter
13,30,2,Winter
13,30,2,Winter
13,30,3,Winter
13,31,2,Winter
13,37,2,Winter
13,38,3,Winter
13,38,2,Winter
13,38,2,Winter
13,39,4,Winter
13,39,2,Winter
13,39,2,Winter
13,40,4,Winter
13,40,2,Winter
13,40,2,Winter
13,40,3,Winter
13,40,2,Winter
13,41,3,Winter
13,41,5,Winter
13,41,3,Winter
13,41,2,Winter
13,41,2,Winter
13,41,2,Winter
13,42,2,Winter
13,42,2,Winter
13,42,2,Winter
13,42,2,Winter
13,43,2,Winter
13,43,2,Winter
13,43,2,Winter
13,43,2,Winter
13,44,2,Winter
13,46,3,Winter
13,46,2,Winter
14,2,2,Winter
14,2,2,Winter
14,2,2,Winter
14,2,2,Winter
14,3,2,Winter
14,3,2,Winter
14,3,2,Winter
14,4,2,Winter
14,4,2,Winter
14,4,2,Winter
14,4,2,Winter
14,4,2,Winter
14,5,3,Winter
14,5,2,Winter
14,6,3,Winter
14,6,2,Winter
14,6,2,Winter
14,7,2,Winter
14,7,2,Winter
14,7,2,Winter
14,7,2,Winter
14,8,2,Winter
14,8,2,Winter
14,8,2,Winter
14,8,2,Winter
14,9,2,Winter
14,9,3,Winter
14,10,2,Winter
14,10,2,Winter
14,10,2,Winter
14,10,2,Winter
14,11,2,Winter
14,11,3,Winter
14,12,3,Winter
14,13,2,Winter
14,13,3,Winter
14,14,2,Winter
14,14,3,Winter
14,15,2,Winter
14,15,2,Winter
14,15,2,Winter
14,16,2,Winter
14,16,2,Winter
14,16,2,Winter
14,17,2,Winter
14,17,2,Winter
14,18,2,Winter
14,19,2,Winter
14,20,2,Winter
14,20,2,Winter
14,21,2,Winter
14,23,2,Winter
14,25,2,Winter
14,26,2,Winter
14,27,3,Winter
14,27,2,Winter
14,27,2,Winter
14,27,2,Winter
14,28,3,Winter
14,28,2,Winter
14,28,3,Winter
14,28,2,Winter
14,28,2,Winter
14,29,2,Winter
14,29,3,Winter
14,29,2,Winter
14,29,2,Winter
14,30,2,Winter
14,38,2,Winter
14,39,2,Winter
14,40,3,Winter
14,40,4,Winter
14,40,2,Winter
14,41,3,Winter
14,41,4,Winter
14,41,3,Winter
14,42,4,Winter
14,42,2,Winter
14,42,2,Winter
14,42,2,Winter
14,43,4,Winter
14,43,2,Winter
14,44,2,Winter
14,45,2,Winter
14,46,2,Winter
15,2,2,Winter
15,2,2,Winter
15,2,2,Winter
15,2,2,Winter
15,2,2,Winter
15,3,2,Winter
15,3,2,Winter
15,3,2,Winter
15,3,2,Winter
15,4,3,Winter
15,4,2,Winter
15,4,2,Winter
15,5,4,Winter
15,5,2,Winter
15,5,2,Winter
15,6,4,Winter
15,6,2,Winter
15,6,3,Winter
15,7,3,Winter
15,7,2,Winter
15,7,3,Winter
15,8,2,Winter
15,8,2,Winter
15,8,2,Winter
15,9,2,Winter
15,9,3,Winter
15,10,2,Winter
15,10,2,Winter
15,11,2,Winter
15,12,3,Winter
15,13,2,Winter
15,13,3,Winter
15,14,3,Winter
15,15,2,Winter
15,15,2,Winter
15,15,3,Winter
15,15,2,Winter
15,16,2,Winter
15,16,3,Winter
15,16,2,Winter
15,17,2,Winter
15,17,2,Winter
15,17,2,Winter
15,18,2,Winter
15,18,2,Winter
15,19,2,Winter
15,20,2,Winter
15,21,2,Winter
15,21,2,Winter
15,22,2,Winter
15,25,2,Winter
15,26,2,Winter
15,26,2,Winter
15,26,2,Winter
15,30,2,Winter
15,30,2,Winter
15,31,2,Winter
15,32,2,Winter
15,32,2,Winter
15,38,2,Winter
15,39,2,Winter
15,39,2,Winter
15,39,2,Winter
15,40,3,Winter
15,40,2,Winter
15,40,2,Winter
15,41,4,Winter
15,41,4,Winter
15,41,2,Winter
15,41,2,Winter
15,41,2,Winter
15,42,4,Winter
15,43,3,Winter
15,44,2,Winter
15,45,2,Winter
15,46,2,Winter
16,2,2,Winter
16,2,2,Winter
16,2,2,Winter
16,2,2,Winter
16,3,2,Winter
16,3,2,Winter
16,3,2,Winter
16,3,2,Winter
16,4,2,Winter
16,4,2,Winter
16,4,2,Winter
16,4,2,Winter
16,4,2,Winter
16,5,2,Winter
16,5,2,Winter
16,5,2,Winter
16,5,2,Winter
16,6,2,Winter
16,6,2,Winter
16,6,3,Winter
16,6,2,Winter
16,7,2,Winter
16,7,2,Winter
16,7,3,Winter
16,7,2,Winter
16,8,2,Winter
16,9,2,Winter
16,9,2,Winter
16,9,2,Winter
16,10,2,Winter
16,11,2,Winter
16,13,2,Winter
16,14,3,Winter
16,14,2,Winter
16,15,3,Winter
16,15,2,Winter
16,16,3,Winter
16,16,2,Winter
16,17,2,Winter
16,17,2,Winter
16,17,3,Winter
16,18,2,Winter
16,18,2,Winter
16,19,2,Winter
16,21,2,Winter
16,22,2,Winter
16,22,2,Winter
16,23,2,Winter
16,39,2,Winter
16,40,3,Winter
16,40,2,Winter
16,41,3,Winter
16,41,2,Winter
16,41,2,Winter
16,42,5,Winter
16,42,3,Winter
16,42,2,Winter
16,43,6,Winter
16,44,4,Winter
16,45,4,Winter
16,46,3,Winter
17,2,2,Winter
17,2,2,Winter
17,2,2,Winter
17,3,2,Winter
17,3,2,Winter
17,3,2,Winter
17,3,2,Winter
17,3,2,Winter
17,4,2,Winter
17,4,2,Winter
17,4,2,Winter
17,4,2,Winter
17,5,2,Winter
17,5,2,Winter
17,5,2,Winter
17,6,2,Winter
17,7,2,Winter
17,7,2,Winter
17,8,2,Winter
17,8,2,Winter
17,9,2,Winter
17,9,2,Winter
17,9,2,Winter
17,10,2,Winter
17,10,2,Winter
17,10,2,Winter
17,10,2,Winter
17,11,2,Winter
17,11,2,Winter
17,11,2,Winter
17,11,2,Winter
17,12,3,Winter
17,12,2,Winter
17,12,2,Winter
17,13,3,Winter
17,13,3,Winter
17,14,2,Winter
17,14,2,Winter
17,14,2,Winter
17,15,2,Winter
17,15,2,Winter
17,15,2,Winter
17,16,2,Winter
17,16,2,Winter
17,16,2,Winter
17,16,2,Winter
17,17,2,Winter
17,17,2,Winter
17,17,2,Winter
17,17,2,Winter
17,17,3,Winter
17,18,2,Winter
17,19,2,Winter
17,19,2,Winter
17,20,2,Winter
17,21,2,Winter
17,22,2,Winter
17,23,2,Winter
17,23,2,Winter
17,24,2,Winter
17,40,2,Winter
17,40,2,Winter
17,40,2,Winter
17,41,3,Winter
17,41,3,Winter
17,41,2,Winter
17,42,5,Winter
17,42,2,Winter
17,43,2,Winter
17,44,3,Winter
17,45,3,Winter
17,46,3,Winter
18,2,2,Winter
18,2,2,Winter
18,3,2,Winter
18,3,2,Winter
18,3,2,Winter
18,4,2,Winter
18,4,2,Winter
18,4,2,Winter
18,5,2,Winter
18,5,2,Winter
18,6,2,Winter
18,7,2,Winter
18,7,2,Winter
18,8,2,Winter
18,8,2,Winter
18,8,2,Winter
18,9,2,Winter
18,9,2,Winter
18,9,2,Winter
18,10,2,Winter
18,10,2,Winter
18,10,2,Winter
18,11,3,Winter
18,11,2,Winter
18,11,2,Winter
18,11,2,Winter
18,11,2,Winter
18,12,3,Winter
18,12,3,Winter
18,12,2,Winter
18,13,3,Winter
18,14,2,Winter
18,14,2,Winter
18,15,2,Winter
18,15,2,Winter
18,15,2,Winter
18,16,2,Winter
18,16,2,Winter
18,16,2,Winter
18,17,2,Winter
18,17,2,Winter
18,17,2,Winter
18,17,2,Winter
18,17,2,Winter
18,18,2,Winter
18,18,2,Winter
18,18,2,Winter
18,18,2,Winter
18,18,3,Winter
18,19,2,Winter
18,19,2,Winter
18,19,2,Winter
18,19,2,Winter
18,19,3,Winter
18,20,2,Winter
18,20,2,Winter
18,20,2,Winter
18,20,2,Winter
18,20,2,Winter
18,20,2,Winter
18,21,2,Winter
18,21,2,Winter
18,21,2,Winter
18,21,2,Winter
18,21,2,Winter
18,22,2,Winter
18,22,2,Winter
18,22,2,Winter
18,22,3,Winter
18,22,2,Winter
18,23,2,Winter
18,23,2,Winter
18,23,2,Winter
18,23,3,Winter
18,23,2,Winter
18,24,2,Winter
18,24,2,Winter
18,24,2,Winter
18,25,2,Winter
18,38,2,Winter
18,39,4,Winter
18,40,4,Winter
18,40,5,Winter
18,41,3,Winter
18,41,2,Winter
18,41,2,Winter
18,41,2,Winter
18,42,4,Winter
18,42,2,Winter
18,42,2,Winter
18,43,2,Winter
18,43,2,Winter
18,44,2,Winter
18,44,2,Winter
18,45,2,Winter
18,45,2,Winter
18,46,2,Winter
19,2,2,Winter
19,2,2,Winter
19,2,2,Winter
19,3,2,Winter
19,3,3,Winter
19,3,2,Winter
19,4,2,Winter
19,4,2,Winter
19,4,3,Winter
19,4,2,Winter
19,4,2,Winter
19,5,2,Winter
19,5,3,Winter
19,5,2,Winter
19,5,2,Winter
19,6,2,Winter
19,6,3,Winter
19,6,2,Winter
19,6,2,Winter
19,7,3,Winter
19,7,3,Winter
19,7,2,Winter
19,7,2,Winter
19,8,3,Winter
19,8,3,Winter
19,8,2,Winter
19,9,2,Winter
19,9,3,Winter
19,9,2,Winter
19,10,2,Winter
19,10,2,Winter
19,10,3,Winter
19,10,2,Winter
19,11,2,Winter
19,11,3,Winter
19,11,3,Winter
19,11,2,Winter
19,12,3,Winter
19,12,2,Winter
19,13,3,Winter
19,13,2,Winter
19,13,3,Winter
19,14,3,Winter
19,14,2,Winter
19,15,2,Winter
19,15,2,Winter
19,16,2,Winter
19,16,2,Winter
19,16,2,Winter
19,16,2,Winter
19,17,2,Winter
19,17,2,Winter
19,17,2,Winter
19,17,2,Winter
19,18,2,Winter
19,18,2,Winter
19,18,2,Winter
19,18,2,Winter
19,19,2,Winter
19,19,2,Winter
19,19,2,Winter
19,19,2,Winter
19,19,2,Winter
19,20,2,Winter
19,20,3,Winter
19,20,2,Winter
19,20,2,Winter
19,20,3,Winter
19,21,2,Winter
19,21,3,Winter
19,21,2,Winter
19,21,3,Winter
19,21,2,Winter
19,21,2,Winter
19,21,3,Winter
19,22,2,Winter
19,22,2,Winter
19,22,2,Winter
19,22,3,Winter
19,22,2,Winter
19,22,2,Winter
19,22,2,Winter
19,22,2,Winter
19,23,2,Winter
19,23,2,Winter
19,23,2,Winter
19,23,2,Winter
19,23,3,Winter
19,23,2,Winter
19,23,3,Winter
19,23,2,Winter
19,24,2,Winter
19,24,2,Winter
19,24,3,Winter
19,24,3,Winter
19,24,2,Winter
19,24,2,Winter
19,25,2,Winter
19,25,2,Winter
19,27,2,Winter
19,27,2,Winter
19,28,2,Winter
19,32,2,Winter
19,34,2,Winter
19,34,3,Winter
19,35,3,Winter
19,36,3,Winter
19,37,2,Winter
19,38,2,Winter
19,38,2,Winter
19,38,2,Winter
19,38,2,Winter
19,39,2,Winter
19,39,5,Winter
19,39,2,Winter
19,39,2,Winter
19,40,4,Winter
19,40,2,Winter
19,40,2,Winter
19,40,2,Winter
19,41,4,Winter
19,41,3,Winter
19,41,2,Winter
19,42,4,Winter
19,42,2,Winter
19,42,2,Winter
19,43,3,Winter
19,44,3,Winter
20,2,2,Winter
20,2,2,Winter
20,3,2,Winter
20,3,3,Winter
20,3,2,Winter
20,3,2,Winter
20,4,3,Winter
20,4,2,Winter
20,4,2,Winter
20,5,3,Winter
20,5,2,Winter
20,5,2,Winter
20,6,3,Winter
20,6,2,Winter
20,6,2,Winter
20,7,3,Winter
20,7,2,Winter
20,7,2,Winter
20,8,3,Winter
20,8,2,Winter
20,9,2,Winter
20,9,3,Winter
20,9,2,Winter
20,10,2,Winter
20,10,2,Winter
20,10,3,Winter
20,10,3,Winter
20,10,2,Winter
20,11,2,Winter
20,11,2,Winter
20,11,3,Winter
20,11,2,Winter
20,11,2,Winter
20,12,3,Winter
20,13,3,Winter
20,13,2,Winter
20,13,2,Winter
20,14,2,Winter
20,14,2,Winter
20,14,2,Winter
20,15,2,Winter
20,15,2,Winter
20,15,2,Winter
20,16,2,Winter
20,16,2,Winter
20,16,2,Winter
20,17,2,Winter
20,17,2,Winter
20,17,2,Winter
20,17,2,Winter
20,18,2,Winter
20,18,2,Winter
20,18,2,Winter
20,19,2,Winter
20,19,2,Winter
20,19,2,Winter
20,19,2,Winter
20,19,2,Winter
20,20,2,Winter
20,20,2,Winter
20,20,2,Winter
20,20,3,Winter
20,20,2,Winter
20,21,2,Winter
20,21,2,Winter
20,21,2,Winter
20,21,2,Winter
20,21,2,Winter
20,21,3,Winter
20,21,3,Winter
20,22,2,Winter
20,22,2,Winter
20,22,2,Winter
20,22,2,Winter
20,22,2,Winter
20,22,3,Winter
20,22,2,Winter
20,22,2,Winter
20,22,3,Winter
20,23,6,Winter
20,23,2,Winter
20,23,3,Winter
20,23,2,Winter
20,23,3,Winter
20,23,2,Winter
20,24,3,Winter
20,24,2,Winter
20,24,2,Winter
20,24,3,Winter
20,24,2,Winter
20,24,3,Winter
20,25,3,Winter
20,25,2,Winter
20,25,2,Winter
20,25,2,Winter
20,25,2,Winter
20,25,2,Winter
20,26,2,Winter
20,26,3,Winter
20,26,2,Winter
20,26,2,Winter
20,26,2,Winter
20,27,2,Winter
20,27,3,Winter
20,27,2,Winter
20,28,2,Winter
20,28,2,Winter
20,28,2,Winter
20,29,2,Winter
20,29,2,Winter
20,29,2,Winter
20,29,2,Winter
20,30,2,Winter
20,30,2,Winter
20,31,2,Winter
20,31,2,Winter
20,31,2,Winter
20,32,2,Winter
20,32,2,Winter
20,32,2,Winter
20,33,2,Winter
20,34,3,Winter
20,34,2,Winter
20,35,2,Winter
20,35,2,Winter
20,35,2,Winter
20,36,2,Winter
20,37,2,Winter
20,38,3,Winter
20,38,2,Winter
20,39,4,Winter
20,39,2,Winter
20,39,2,Winter
20,40,4,Winter
20,40,2,Winter
20,40,2,Winter
20,40,2,Winter
20,41,5,Winter
20,41,4,Winter
20,41,2,Winter
20,42,5,Winter
20,42,2,Winter
20,43,5,Winter
20,43,2,Winter
21,2,2,Winter
21,2,2,Winter
21,2,2,Winter
21,3,2,Winter
21,3,2,Winter
21,3,2,Winter
21,3,2,Winter
21,4,2,Winter
21,4,2,Winter
21,5,2,Winter
21,5,2,Winter
21,6,2,Winter
21,7,2,Winter
21,7,3,Winter
21,7,2,Winter
21,7,2,Winter
21,8,2,Winter
21,8,3,Winter
21,8,2,Winter
21,8,2,Winter
21,9,2,Winter
21,9,3,Winter
21,9,2,Winter
21,9,2,Winter
21,9,2,Winter
21,10,3,Winter
21,10,2,Winter
21,10,2,Winter
21,10,2,Winter
21,11,3,Winter
21,11,2,Winter
21,11,2,Winter
21,12,3,Winter
21,12,2,Winter
21,13,3,Winter
21,13,3,Winter
21,14,2,Winter
21,14,2,Winter
21,14,3,Winter
21,15,4,Winter
21,15,2,Winter
21,16,2,Winter
21,16,2,Winter
21,16,2,Winter
21,17,3,Winter
21,17,2,Winter
21,17,2,Winter
21,17,3,Winter
21,17,2,Winter
21,17,2,Winter
21,18,2,Winter
21,18,3,Winter
21,18,2,Winter
21,19,2,Winter
21,19,2,Winter
21,20,2,Winter
21,20,2,Winter
21,21,2,Winter
21,21,2,Winter
21,21,2,Winter
21,21,2,Winter
21,21,2,Winter
21,21,3,Winter
21,22,3,Winter
21,22,2,Winter
21,22,2,Winter
21,22,3,Winter
21,22,2,Winter
21,22,2,Winter
21,22,3,Winter
21,23,2,Winter
21,23,3,Winter
21,23,2,Winter
21,23,3,Winter
21,23,2,Winter
21,23,4,Winter
21,24,3,Winter
21,24,2,Winter
21,24,2,Winter
21,24,2,Winter
21,24,3,Winter
21,24,2,Winter
21,24,4,Winter
21,25,5,Winter
21,25,2,Winter
21,25,2,Winter
21,25,2,Winter
21,25,3,Winter
21,25,2,Winter
21,25,2,Winter
21,25,4,Winter
21,26,3,Winter
21,26,2,Winter
21,26,3,Winter
21,26,2,Winter
21,26,2,Winter
21,26,2,Winter
21,26,2,Winter
21,26,4,Winter
21,27,2,Winter
21,27,2,Winter
21,27,2,Winter
21,27,2,Winter
21,27,4,Winter
21,28,3,Winter
21,28,2,Winter
21,28,2,Winter
21,29,2,Winter
21,29,2,Winter
21,29,2,Winter
21,30,2,Winter
21,30,2,Winter
21,30,2,Winter
21,30,2,Winter
21,30,2,Winter
21,30,2,Winter
21,30,2,Winter
21,30,2,Winter
21,31,2,Winter
21,31,2,Winter
21,32,2,Winter
21,33,2,Winter
21,34,2,Winter
21,36,2,Winter
21,37,2,Winter
21,38,3,Winter
21,38,2,Winter
21,39,2,Winter
21,39,2,Winter
