i,j,duration_days,season
20,8,2,Winter
20,8,2,Winter
20,8,2,Winter
20,8,4,Winter
20,9,2,Winter
20,9,3,Winter
20,9,2,Winter
20,9,2,Winter
20,9,2,Winter
20,9,3,Winter
20,9,4,Winter
20,9,2,Winter
20,10,3,Winter
20,10,3,Winter
20,10,2,Winter
20,10,2,Winter
20,10,2,Winter
20,10,3,Winter
20,10,3,Winter
20,10,2,Winter
20,10,2,Winter
20,11,3,Winter
20,11,2,Winter
20,11,2,Winter
20,11,2,Winter
20,11,3,Winter
20,11,3,Winter
20,11,2,Winter
20,12,3,Winter
20,12,2,Winter
20,12,2,Winter
20,12,3,Winter
20,12,3,Winter
20,13,2,Winter
20,13,3,Winter
20,13,2,Winter
20,13,2,Winter
20,13,3,Winter
20,13,3,Winter
20,14,2,Winter
20,14,3,Winter
20,14,3,Winter
20,14,3,Winter
20,15,2,Winter
20,15,4,Winter
20,15,3,Winter
20,15,3,Winter
20,16,2,Winter
20,16,3,Winter
20,16,3,Winter
20,16,3,Winter
20,17,2,Winter
20,17,5,Winter
20,17,4,Winter
20,18,2,Winter
20,18,2,Winter
20,18,2,Winter
20,18,2,Winter
20,18,2,Winter
20,18,2,Winter
20,19,2,Winter
20,19,2,Winter
20,19,2,Winter
20,19,2,Winter
20,19,2,Winter
20,19,2,Winter
20,19,3,Winter
20,20,2,Winter
20,20,2,Winter
20,20,2,Winter
20,20,3,Winter
20,20,2,Winter
20,20,2,Winter
20,20,3,Winter
20,21,2,Winter
20,21,3,Winter
20,21,2,Winter
20,21,2,Winter
20,21,2,Winter
20,21,3,Winter
20,22,3,Winter
20,22,2,Winter
20,22,3,Winter
20,22,2,Winter
20,22,2,Winter
20,22,3,Winter
20,23,3,Winter
20,23,2,Winter
20,23,2,Winter
20,23,3,Winter
20,23,2,Winter
20,23,2,Winter
20,23,3,Winter
20,24,2,Winter
20,24,2,Winter
20,24,2,Winter
20,24,2,Winter
20,24,2,Winter
20,24,3,Winter
20,25,2,Winter
20,25,2,Winter
20,25,2,Winter
20,26,2,Winter
20,26,2,Winter
20,26,2,Winter
20,26,3,Winter
20,26,3,Winter
20,27,2,Winter
20,27,2,Winter
20,27,2,Winter
20,27,2,Winter
20,27,2,Winter
20,28,3,Winter
20,28,2,Winter
20,28,2,Winter
20,28,2,Winter
20,28,2,Winter
20,29,3,Winter
20,29,2,Winter
20,29,2,Winter
20,29,2,Winter
20,30,3,Winter
20,30,2,Winter
20,30,2,Winter
20,30,3,Winter
20,30,3,Winter
20,31,2,Winter
20,31,2,Winter
20,31,2,Winter
20,31,2,Winter
20,32,2,Winter
20,32,2,Winter
20,32,2,Winter
20,33,2,Winter
20,33,2,Winter
20,33,2,Winter
20,33,2,Winter
20,34,3,Winter
20,34,2,Winter
20,34,2,Winter
20,34,2,Winter
20,34,2,Winter
20,35,3,Winter
20,35,2,Winter
20,36,3,Winter
20,43,2,Winter
20,44,2,Winter
20,45,2,Winter
21,2,3,Winter
21,2,2,Winter
21,2,2,Winter
21,2,3,Winter
21,2,4,Winter
21,2,4,Winter
21,3,3,Winter
21,3,5,Winter
21,3,4,Winter
21,3,2,Winter
21,3,3,Winter
21,4,3,Winter
21,4,2,Winter
21,4,2,Winter
21,4,4,Winter
21,4,2,Winter
21,4,3,Winter
21,5,2,Winter
21,5,2,Winter
21,5,4,Winter
21,5,2,Winter
21,5,4,Winter
21,6,2,Winter
21,6,2,Winter
21,6,2,Winter
21,6,4,Winter
21,6,2,Winter
21,7,2,Winter
21,7,3,Winter
21,7,2,Winter
21,7,4,Winter
21,7,2,Winter
21,8,2,Winter
21,8,3,Winter
21,8,2,Winter
21,8,2,Winter
21,8,2,Winter
21,8,4,Winter
21,8,2,Winter
21,9,3,Winter
21,9,3,Winter
21,9,2,Winter
21,9,2,Winter
21,9,4,Winter
21,9,2,Winter
21,10,3,Winter
21,10,2,Winter
21,10,2,Winter
21,10,2,Winter
21,10,4,Winter
21,10,2,Winter
21,11,2,Winter
21,11,3,Winter
21,11,2,Winter
21,11,3,Winter
21,11,3,Winter
21,12,2,Winter
21,12,3,Winter
21,12,2,Winter
21,12,3,Winter
21,12,3,Winter
21,12,2,Winter
21,13,2,Winter
21,13,3,Winter
21,13,2,Winter
21,13,3,Winter
21,13,2,Winter
21,14,2,Winter
21,14,3,Winter
21,14,2,Winter
21,14,2,Winter
21,14,3,Winter
21,14,2,Winter
21,15,2,Winter
21,15,3,Winter
21,15,3,Winter
21,15,2,Winter
21,16,2,Winter
21,16,3,Winter
21,16,2,Winter
21,16,3,Winter
21,16,2,Winter
21,17,2,Winter
21,17,2,Winter
21,17,6,Winter
21,17,2,Winter
21,17,2,Winter
21,18,2,Winter
21,18,3,Winter
21,18,2,Winter
21,18,6,Winter
21,18,2,Winter
21,18,2,Winter
21,19,2,Winter
21,19,3,Winter
21,19,2,Winter
21,19,7,Winter
21,19,2,Winter
21,19,2,Winter
21,20,2,Winter
21,20,2,Winter
21,20,3,Winter
21,20,4,Winter
21,20,2,Winter
21,20,2,Winter
21,20,2,Winter
21,20,2,Winter
21,21,3,Winter
21,21,2,Winter
21,21,3,Winter
21,21,2,Winter
21,21,2,Winter
21,21,2,Winter
21,21,2,Winter
21,21,2,Winter
21,21,3,Winter
21,22,3,Winter
21,22,2,Winter
21,22,2,Winter
21,22,2,Winter
21,22,3,Winter
21,22,2,Winter
21,22,2,Winter
21,22,2,Winter
21,22,3,Winter
21,22,2,Winter
21,22,3,Winter
21,23,2,Winter
21,23,2,Winter
21,23,2,Winter
21,23,2,Winter
21,23,2,Winter
21,23,2,Winter
21,23,2,Winter
21,23,3,Winter
21,23,2,Winter
21,23,3,Winter
21,24,2,Winter
21,24,2,Winter
21,24,2,Winter
21,24,2,Winter
21,24,2,Winter
21,24,2,Winter
21,24,3,Winter
21,24,3,Winter
21,25,2,Winter
21,25,2,Winter
21,25,2,Winter
21,25,2,Winter
21,25,2,Winter
21,25,2,Winter
21,25,3,Winter
21,25,3,Winter
21,26,2,Winter
21,26,3,Winter
21,26,2,Winter
21,26,2,Winter
21,26,2,Winter
21,26,2,Winter
21,26,2,Winter
21,26,2,Winter
21,26,3,Winter
21,27,3,Winter
21,27,4,Winter
21,27,2,Winter
21,27,2,Winter
21,27,2,Winter
21,27,3,Winter
21,28,3,Winter
21,28,3,Winter
21,28,2,Winter
21,28,2,Winter
21,28,2,Winter
21,28,4,Winter
21,29,3,Winter
21,29,3,Winter
21,29,2,Winter
21,29,2,Winter
21,29,2,Winter
21,29,4,Winter
21,30,3,Winter
21,30,3,Winter
21,30,2,Winter
21,30,2,Winter
21,30,4,Winter
21,30,3,Winter
21,31,2,Winter
21,31,3,Winter
21,31,2,Winter
21,31,2,Winter
21,32,2,Winter
21,32,2,Winter
21,32,2,Winter
21,32,2,Winter
21,32,2,Winter
21,33,2,Winter
21,33,2,Winter
21,33,2,Winter
21,33,2,Winter
21,33,2,Winter
21,34,2,Winter
21,34,2,Winter
21,34,2,Winter
21,34,2,Winter
21,34,2,Winter
21,35,3,Winter
21,35,2,Winter
21,35,3,Winter
21,35,3,Winter
21,35,3,Winter
21,36,3,Winter
21,36,3,Winter
21,36,3,Winter
21,37,3,Winter
21,37,2,Winter
22,2,3,Winter
22,2,2,Winter
22,2,2,Winter
22,2,4,Winter
22,2,2,Winter
22,2,4,Winter
22,3,2,Winter
22,3,2,Winter
22,3,3,Winter
22,3,2,Winter
22,3,4,Winter
22,3,2,Winter
22,3,4,Winter
22,4,3,Winter
22,4,2,Winter
22,4,3,Winter
22,4,2,Winter
22,4,4,Winter
22,4,2,Winter
22,4,4,Winter
22,5,3,Winter
22,5,2,Winter
22,5,3,Winter
22,5,2,Winter
22,5,4,Winter
22,5,2,Winter
22,5,4,Winter
22,6,3,Winter
22,6,2,Winter
22,6,2,Winter
22,6,2,Winter
22,6,4,Winter
22,6,2,Winter
22,6,2,Winter
22,7,3,Winter
22,7,2,Winter
22,7,2,Winter
22,7,4,Winter
22,7,2,Winter
22,7,2,Winter
22,8,3,Winter
22,8,3,Winter
22,8,2,Winter
22,8,4,Winter
22,8,2,Winter
22,9,3,Winter
22,9,3,Winter
22,9,2,Winter
22,9,2,Winter
22,9,5,Winter
22,9,2,Winter
22,10,3,Winter
22,10,3,Winter
22,10,2,Winter
22,10,2,Winter
22,10,5,Winter
22,11,2,Winter
22,11,3,Winter
22,11,3,Winter
22,11,5,Winter
22,11,2,Winter
22,12,2,Winter
22,12,3,Winter
22,12,3,Winter
22,12,5,Winter
22,13,2,Winter
22,13,3,Winter
22,13,3,Winter
22,13,3,Winter
22,13,8,Winter
22,14,2,Winter
22,14,3,Winter
22,14,2,Winter
22,14,2,Winter
22,14,3,Winter
22,14,2,Winter
22,15,2,Winter
22,15,2,Winter
22,15,2,Winter
22,15,2,Winter
22,15,3,Winter
22,16,2,Winter
22,16,2,Winter
22,16,3,Winter
22,17,2,Winter
22,17,5,Winter
22,17,2,Winter
22,17,2,Winter
22,17,2,Winter
22,17,3,Winter
22,18,2,Winter
22,18,5,Winter
22,18,3,Winter
22,18,2,Winter
22,18,6,Winter
22,19,3,Winter
22,19,5,Winter
22,19,3,Winter
22,19,7,Winter
22,19,2,Winter
22,20,4,Winter
22,20,5,Winter
22,20,3,Winter
22,20,2,Winter
22,20,2,Winter
22,20,3,Winter
22,20,3,Winter
22,20,2,Winter
22,21,3,Winter
22,21,4,Winter
22,21,2,Winter
22,21,3,Winter
22,21,2,Winter
22,21,2,Winter
22,21,2,Winter
22,21,2,Winter
22,22,2,Winter
22,22,4,Winter
22,22,2,Winter
22,22,3,Winter
22,22,2,Winter
22,22,3,Winter
22,22,2,Winter
22,22,2,Winter
22,23,4,Winter
22,23,2,Winter
22,23,2,Winter
22,23,2,Winter
22,23,3,Winter
22,23,3,Winter
22,23,2,Winter
22,24,2,Winter
22,24,2,Winter
22,24,4,Winter
22,24,2,Winter
22,24,2,Winter
22,24,2,Winter
22,24,2,Winter
22,24,2,Winter
22,24,2,Winter
22,24,3,Winter
22,25,2,Winter
22,25,2,Winter
22,25,3,Winter
22,25,2,Winter
22,25,2,Winter
22,25,2,Winter
22,25,2,Winter
22,25,2,Winter
22,25,2,Winter
22,25,3,Winter
22,25,3,Winter
22,26,2,Winter
22,26,3,Winter
22,26,3,Winter
22,26,2,Winter
22,26,2,Winter
22,26,2,Winter
22,26,2,Winter
22,26,3,Winter
22,26,2,Winter
22,26,2,Winter
22,26,2,Winter
22,26,3,Winter
22,26,3,Winter
22,27,2,Winter
22,27,3,Winter
22,27,3,Winter
22,27,2,Winter
22,27,2,Winter
22,27,3,Winter
22,27,2,Winter
22,27,2,Winter
22,27,2,Winter
22,27,2,Winter
22,28,4,Winter
22,28,3,Winter
22,28,2,Winter
22,28,3,Winter
22,28,2,Winter
22,28,2,Winter
22,28,2,Winter
22,29,2,Winter
22,29,4,Winter
22,29,3,Winter
22,29,2,Winter
22,29,2,Winter
22,29,2,Winter
22,30,2,Winter
22,30,3,Winter
22,30,3,Winter
22,30,2,Winter
22,30,2,Winter
22,30,2,Winter
22,30,2,Winter
22,31,3,Winter
22,31,2,Winter
22,32,5,Winter
22,32,2,Winter
22,32,2,Winter
22,33,2,Winter
22,33,2,Winter
22,33,2,Winter
22,33,3,Winter
22,33,2,Winter
22,33,2,Winter
22,34,3,Winter
22,34,2,Winter
22,34,3,Winter
22,34,2,Winter
22,34,3,Winter
22,35,2,Winter
22,35,3,Winter
22,35,2,Winter
22,35,3,Winter
22,36,2,Winter
22,36,3,Winter
22,36,3,Winter
22,36,3,Winter
22,36,2,Winter
22,36,2,Winter
22,37,2,Winter
22,37,3,Winter
22,37,3,Winter
22,37,3,Winter
22,38,2,Winter
22,38,3,Winter
22,38,2,Winter
22,39,2,Winter
22,43,2,Winter
22,44,2,Winter
23,2,3,Winter
23,2,2,Winter
23,2,2,Winter
23,2,2,Winter
23,2,4,Winter
23,2,2,Winter
23,2,6,Winter
23,3,4,Winter
23,3,2,Winter
23,3,3,Winter
23,3,2,Winter
23,3,2,Winter
23,3,2,Winter
23,3,4,Winter
23,3,2,Winter
23,3,6,Winter
23,4,3,Winter
23,4,2,Winter
23,4,2,Winter
23,4,3,Winter
23,4,2,Winter
23,4,2,Winter
23,4,4,Winter
23,4,2,Winter
23,4,3,Winter
23,5,3,Winter
23,5,2,Winter
23,5,2,Winter
23,5,3,Winter
23,5,3,Winter
23,5,2,Winter
23,5,4,Winter
23,5,2,Winter
23,5,3,Winter
23,6,3,Winter
23,6,2,Winter
23,6,2,Winter
23,6,2,Winter
23,6,2,Winter
23,6,2,Winter
23,6,4,Winter
23,6,2,Winter
23,6,2,Winter
23,7,3,Winter
23,7,2,Winter
23,7,2,Winter
23,7,2,Winter
23,7,4,Winter
23,7,2,Winter
23,7,2,Winter
23,8,2,Winter
23,8,3,Winter
23,8,2,Winter
23,8,2,Winter
23,8,2,Winter
23,8,2,Winter
23,8,2,Winter
23,9,2,Winter
23,9,3,Winter
23,9,2,Winter
23,9,2,Winter
23,9,2,Winter
23,9,2,Winter
23,9,3,Winter
23,9,2,Winter
23,10,2,Winter
23,10,3,Winter
23,10,3,Winter
23,10,2,Winter
23,10,5,Winter
23,11,2,Winter
23,11,3,Winter
23,11,2,Winter
23,11,2,Winter
23,11,5,Winter
23,12,2,Winter
23,12,3,Winter
23,12,2,Winter
23,12,2,Winter
23,12,2,Winter
23,12,2,Winter
23,12,5,Winter
23,13,2,Winter
23,13,3,Winter
23,13,3,Winter
23,13,2,Winter
23,13,2,Winter
23,13,2,Winter
23,14,2,Winter
23,14,5,Winter
23,14,2,Winter
23,14,2,Winter
23,14,2,Winter
23,15,2,Winter
23,15,5,Winter
23,15,2,Winter
23,15,4,Winter
23,16,2,Winter
23,16,5,Winter
23,16,3,Winter
23,16,3,Winter
23,16,3,Winter
23,16,4,Winter
23,17,10,Winter
23,17,3,Winter
23,17,2,Winter
23,17,2,Winter
23,17,3,Winter
23,17,3,Winter
23,18,4,Winter
23,18,5,Winter
23,18,3,Winter
23,18,2,Winter
23,18,2,Winter
23,18,3,Winter
23,18,4,Winter
23,19,4,Winter
23,19,5,Winter
23,19,3,Winter
23,19,2,Winter
23,19,2,Winter
23,19,3,Winter
23,19,8,Winter
23,20,4,Winter
23,20,5,Winter
23,20,3,Winter
23,20,2,Winter
23,20,2,Winter
23,20,4,Winter
23,20,4,Winter
23,20,3,Winter
23,21,3,Winter
23,21,4,Winter
23,21,2,Winter
23,21,3,Winter
23,21,4,Winter
23,21,3,Winter
23,21,3,Winter
23,21,3,Winter
23,22,3,Winter
23,22,3,Winter
23,22,2,Winter
23,22,3,Winter
23,22,2,Winter
23,22,2,Winter
23,22,2,Winter
23,22,4,Winter
23,22,2,Winter
23,22,3,Winter
23,22,2,Winter
23,22,3,Winter
23,23,2,Winter
23,23,2,Winter
23,23,3,Winter
23,23,2,Winter
23,23,2,Winter
23,23,2,Winter
23,23,2,Winter
23,23,3,Winter
23,23,2,Winter
23,23,3,Winter
23,23,3,Winter
23,24,2,Winter
23,24,2,Winter
23,24,3,Winter
23,24,2,Winter
23,24,2,Winter
23,24,3,Winter
23,24,2,Winter
23,24,2,Winter
23,24,3,Winter
23,24,3,Winter
23,25,2,Winter
23,25,2,Winter
23,25,3,Winter
23,25,2,Winter
23,25,2,Winter
23,25,3,Winter
23,25,2,Winter
23,25,4,Winter
23,25,3,Winter
23,25,2,Winter
23,26,2,Winter
23,26,3,Winter
23,26,2,Winter
23,26,2,Winter
23,26,3,Winter
23,26,2,Winter
23,26,2,Winter
23,26,2,Winter
23,27,2,Winter
23,27,3,Winter
23,27,2,Winter
23,27,2,Winter
23,27,3,Winter
23,27,2,Winter
23,27,2,Winter
23,27,2,Winter
23,28,2,Winter
23,28,3,Winter
23,28,2,Winter
23,28,2,Winter
23,28,2,Winter
23,28,2,Winter
23,28,2,Winter
23,29,2,Winter
23,29,3,Winter
23,29,2,Winter
23,29,2,Winter
23,29,2,Winter
23,29,2,Winter
23,29,2,Winter
23,30,3,Winter
23,30,4,Winter
23,30,2,Winter
23,30,3,Winter
23,30,4,Winter
23,30,2,Winter
23,30,2,Winter
23,31,2,Winter
23,31,4,Winter
23,31,3,Winter
23,31,2,Winter
23,31,2,Winter
23,32,4,Winter
23,32,2,Winter
23,33,4,Winter
23,33,2,Winter
23,33,2,Winter
23,34,3,Winter
23,34,3,Winter
23,34,2,Winter
23,34,2,Winter
23,34,2,Winter
23,34,3,Winter
23,35,2,Winter
23,35,3,Winter
23,35,2,Winter
23,35,3,Winter
23,36,2,Winter
23,36,4,Winter
23,36,3,Winter
23,36,2,Winter
23,37,2,Winter
23,37,2,Winter
23,37,3,Winter
23,37,3,Winter
23,38,2,Winter
23,38,3,Winter
23,38,2,Winter
23,39,2,Winter
23,39,3,Winter
23,39,3,Winter
23,40,2,Winter
23,40,2,Winter
23,40,3,Winter
23,40,2,Winter
23,41,2,Winter
23,41,3,Winter
23,41,2,Winter
23,42,3,Winter
23,43,2,Winter
23,43,2,Winter
23,44,2,Winter
23,44,2,Winter
23,45,2,Winter
23,45,2,Winter
23,46,2,Winter
24,2,2,Winter
24,2,8,Winter
24,2,2,Winter
24,2,2,Winter
24,2,4,Winter
24,2,2,Winter
24,2,6,Winter
24,3,2,Winter
24,3,2,Winter
24,3,5,Winter
24,3,2,Winter
24,3,2,Winter
24,3,4,Winter
24,3,2,Winter
24,3,3,Winter
24,3,2,Winter
24,4,4,Winter
24,4,2,Winter
24,4,2,Winter
24,4,5,Winter
24,4,2,Winter
24,4,4,Winter
24,4,2,Winter
24,4,3,Winter
24,4,2,Winter
24,5,4,Winter
24,5,2,Winter
24,5,2,Winter
24,5,6,Winter
24,5,2,Winter
24,5,4,Winter
24,5,2,Winter
24,5,3,Winter
24,6,2,Winter
24,6,2,Winter
24,6,2,Winter
24,6,4,Winter
24,6,2,Winter
24,6,2,Winter
24,6,2,Winter
24,6,2,Winter
24,6,3,Winter
24,7,2,Winter
24,7,2,Winter
24,7,2,Winter
24,7,2,Winter
24,7,2,Winter
24,7,2,Winter
24,7,2,Winter
24,7,3,Winter
24,8,2,Winter
24,8,4,Winter
24,8,2,Winter
24,8,2,Winter
24,8,2,Winter
24,8,2,Winter
24,8,2,Winter
24,9,2,Winter
24,9,6,Winter
24,9,2,Winter
24,9,2,Winter
24,9,3,Winter
24,10,2,Winter
24,10,6,Winter
24,10,2,Winter
24,10,2,Winter
24,10,2,Winter
24,10,2,Winter
24,10,2,Winter
24,11,2,Winter
24,11,10,Winter
24,11,4,Winter
24,11,2,Winter
24,11,2,Winter
24,11,5,Winter
24,11,2,Winter
24,12,3,Winter
24,12,8,Winter
24,12,2,Winter
24,12,3,Winter
24,12,2,Winter
24,12,2,Winter
24,12,2,Winter
24,13,3,Winter
24,13,6,Winter
24,13,2,Winter
24,13,2,Winter
24,13,4,Winter
24,13,2,Winter
24,13,2,Winter
24,14,4,Winter
24,14,5,Winter
24,14,2,Winter
24,14,3,Winter
24,14,2,Winter
24,14,3,Winter
24,15,4,Winter
24,15,5,Winter
24,15,3,Winter
24,15,3,Winter
24,15,2,Winter
24,15,2,Winter
24,15,2,Winter
24,15,3,Winter
24,16,4,Winter
24,16,5,Winter
24,16,3,Winter
24,16,3,Winter
24,16,2,Winter
24,16,4,Winter
24,16,2,Winter
24,16,2,Winter
24,16,2,Winter
24,17,9,Winter
24,17,3,Winter
24,17,3,Winter
24,17,3,Winter
24,17,2,Winter
24,17,6,Winter
24,17,4,Winter
24,18,9,Winter
24,18,3,Winter
24,18,3,Winter
24,18,2,Winter
24,18,3,Winter
24,18,2,Winter
24,18,4,Winter
24,19,2,Winter
24,19,8,Winter
24,19,2,Winter
24,19,2,Winter
24,19,5,Winter
24,19,2,Winter
24,19,4,Winter
24,19,2,Winter
24,20,2,Winter
24,20,8,Winter
24,20,2,Winter
24,20,2,Winter
24,20,2,Winter
24,20,13,Winter
24,20,2,Winter
24,21,3,Winter
24,21,3,Winter
24,21,2,Winter
24,21,2,Winter
24,21,2,Winter
24,21,8,Winter
24,21,3,Winter
24,22,3,Winter
24,22,3,Winter
24,22,8,Winter
24,22,3,Winter
24,23,2,Winter
24,23,2,Winter
24,23,8,Winter
24,23,3,Winter
24,24,2,Winter
24,24,2,Winter
24,24,2,Winter
24,24,2,Winter
24,24,2,Winter
24,24,7,Winter
24,24,3,Winter
24,24,3,Winter
24,25,2,Winter
24,25,2,Winter
24,25,2,Winter
24,25,4,Winter
24,25,2,Winter
24,25,3,Winter
24,25,2,Winter
24,25,2,Winter
24,26,2,Winter
24,26,2,Winter
24,26,2,Winter
24,26,2,Winter
24,26,2,Winter
24,26,3,Winter
24,26,2,Winter
24,26,2,Winter
24,26,2,Winter
24,27,2,Winter
24,27,2,Winter
24,27,2,Winter
24,27,2,Winter
24,27,3,Winter
24,27,2,Winter
24,27,2,Winter
24,27,2,Winter
24,28,2,Winter
24,28,2,Winter
24,28,2,Winter
24,28,2,Winter
24,28,3,Winter
24,28,2,Winter
24,28,2,Winter
24,28,3,Winter
24,29,2,Winter
24,29,2,Winter
24,29,2,Winter
24,29,2,Winter
24,29,5,Winter
24,29,2,Winter
24,29,2,Winter
24,29,2,Winter
24,30,4,Winter
24,30,5,Winter
24,30,3,Winter
24,30,9,Winter
24,30,2,Winter
24,30,2,Winter
24,30,2,Winter
24,30,2,Winter
24,31,5,Winter
24,31,3,Winter
24,31,2,Winter
24,31,2,Winter
24,31,2,Winter
24,31,2,Winter
24,31,2,Winter
24,32,4,Winter
24,32,2,Winter
24,32,2,Winter
24,32,2,Winter
24,33,4,Winter
24,33,2,Winter
24,33,4,Winter
24,34,3,Winter
24,34,2,Winter
24,34,3,Winter
24,34,2,Winter
24,34,4,Winter
24,34,2,Winter
24,34,3,Winter
24,35,3,Winter
24,35,2,Winter
24,35,2,Winter
24,35,2,Winter
24,35,4,Winter
24,35,2,Winter
24,35,2,Winter
24,35,2,Winter
24,36,2,Winter
24,36,2,Winter
24,36,2,Winter
24,36,4,Winter
24,36,2,Winter
24,36,3,Winter
24,36,2,Winter
24,37,2,Winter
24,37,2,Winter
24,37,2,Winter
24,37,4,Winter
24,37,2,Winter
24,37,5,Winter
24,37,2,Winter
24,38,2,Winter
24,38,2,Winter
24,38,4,Winter
24,38,2,Winter
24,38,2,Winter
24,39,2,Winter
24,39,4,Winter
24,39,2,Winter
24,39,2,Winter
24,40,2,Winter
24,40,3,Winter
24,40,3,Winter
24,41,2,Winter
24,41,3,Winter
24,41,2,Winter
24,42,3,Winter
24,42,2,Winter
24,43,2,Winter
24,43,2,Winter
24,43,3,Winter
24,43,2,Winter
24,43,2,Winter
24,44,2,Winter
24,44,3,Winter
24,44,2,Winter
24,45,2,Winter
24,45,4,Winter
24,45,2,Winter
24,46,2,Winter
25,2,2,Winter
25,2,2,Winter
25,2,2,Winter
25,2,7,Winter
25,2,2,Winter
25,2,3,Winter
25,2,4,Winter
25,2,2,Winter
25,2,3,Winter
25,2,2,Winter
25,3,2,Winter
25,3,7,Winter
25,3,2,Winter
25,3,2,Winter
25,3,4,Winter
25,3,2,Winter
25,3,3,Winter
25,3,2,Winter
25,4,2,Winter
25,4,2,Winter
25,4,7,Winter
25,4,2,Winter
25,4,2,Winter
25,4,4,Winter
25,4,2,Winter
25,4,3,Winter
25,4,2,Winter
25,5,2,Winter
25,5,2,Winter
25,5,8,Winter
25,5,5,Winter
25,5,2,Winter
25,5,2,Winter
25,5,2,Winter
25,6,2,Winter
25,6,2,Winter
25,6,2,Winter
25,6,3,Winter
25,6,3,Winter
25,6,2,Winter
25,6,3,Winter
25,6,2,Winter
25,6,2,Winter
25,7,2,Winter
25,7,2,Winter
25,7,3,Winter
25,7,3,Winter
25,7,2,Winter
25,7,2,Winter
25,7,2,Winter
25,7,3,Winter
25,7,2,Winter
25,7,3,Winter
25,8,3,Winter
25,8,3,Winter
25,8,4,Winter
25,8,3,Winter
25,8,3,Winter
25,8,2,Winter
25,8,2,Winter
25,8,2,Winter
25,8,3,Winter
25,8,2,Winter
25,8,3,Winter
25,9,2,Winter
25,9,4,Winter
25,9,5,Winter
25,9,6,Winter
25,9,2,Winter
25,9,6,Winter
25,9,2,Winter
25,9,4,Winter
25,10,8,Winter
25,10,5,Winter
25,10,6,Winter
25,10,2,Winter
25,10,5,Winter
25,10,2,Winter
25,10,3,Winter
25,11,14,Winter
25,11,2,Winter
25,11,6,Winter
25,11,2,Winter
25,11,5,Winter
25,11,2,Winter
25,12,3,Winter
25,12,6,Winter
25,12,3,Winter
25,12,3,Winter
25,12,2,Winter
25,12,2,Winter
25,13,3,Winter
25,13,5,Winter
25,13,3,Winter
25,13,3,Winter
25,13,2,Winter
25,13,2,Winter
25,13,3,Winter
25,14,3,Winter
25,14,4,Winter
25,14,3,Winter
25,14,3,Winter
25,14,2,Winter
25,14,2,Winter
25,14,2,Winter
25,14,3,Winter
25,15,4,Winter
25,15,4,Winter
25,15,3,Winter
25,15,2,Winter
25,15,2,Winter
25,15,2,Winter
25,15,2,Winter
25,15,2,Winter
25,15,2,Winter
25,15,3,Winter
25,16,4,Winter
25,16,4,Winter
25,16,3,Winter
25,16,4,Winter
25,16,2,Winter
25,16,2,Winter
25,16,4,Winter
25,16,2,Winter
25,16,2,Winter
25,17,8,Winter
25,17,2,Winter
25,17,3,Winter
25,17,2,Winter
25,17,8,Winter
25,18,2,Winter
25,18,8,Winter
25,18,3,Winter
25,18,2,Winter
25,18,8,Winter
25,18,2,Winter
25,19,2,Winter
25,19,8,Winter
25,19,2,Winter
25,19,2,Winter
25,19,3,Winter
25,19,3,Winter
25,19,2,Winter
25,20,2,Winter
25,20,8,Winter
25,20,2,Winter
25,20,3,Winter
25,20,3,Winter
25,20,2,Winter
25,21,4,Winter
25,21,3,Winter
25,21,2,Winter
25,21,2,Winter
25,21,3,Winter
25,21,3,Winter
25,22,3,Winter
25,22,3,Winter
25,22,2,Winter
25,22,3,Winter
25,22,4,Winter
25,22,3,Winter
25,23,6,Winter
25,23,3,Winter
25,24,2,Winter
25,24,2,Winter
25,24,6,Winter
25,24,3,Winter
25,25,2,Winter
25,25,2,Winter
25,25,2,Winter
25,25,5,Winter
25,25,3,Winter
25,25,2,Winter
25,25,2,Winter
25,26,2,Winter
25,26,3,Winter
25,26,2,Winter
25,26,2,Winter
25,27,2,Winter
25,27,3,Winter
25,27,2,Winter
25,27,2,Winter
25,28,2,Winter
25,28,2,Winter
25,28,2,Winter
25,28,4,Winter
25,29,3,Winter
25,29,2,Winter
25,29,2,Winter
25,29,2,Winter
25,29,3,Winter
25,29,2,Winter
25,29,4,Winter
25,30,3,Winter
25,30,5,Winter
25,30,4,Winter
25,30,2,Winter
25,30,2,Winter
25,30,2,Winter
25,30,2,Winter
25,30,2,Winter
25,31,5,Winter
25,31,3,Winter
25,31,2,Winter
25,31,2,Winter
25,31,2,Winter
25,31,2,Winter
25,31,3,Winter
25,32,3,Winter
25,32,2,Winter
25,32,3,Winter
25,32,2,Winter
25,32,3,Winter
25,33,3,Winter
25,33,3,Winter
25,33,2,Winter
25,33,2,Winter
25,33,3,Winter
25,34,3,Winter
25,34,2,Winter
25,34,7,Winter
25,34,2,Winter
25,35,3,Winter
25,35,2,Winter
25,35,2,Winter
25,35,7,Winter
25,35,2,Winter
25,36,3,Winter
25,36,2,Winter
25,36,2,Winter
25,36,2,Winter
25,36,2,Winter
25,36,2,Winter
25,37,3,Winter
25,37,2,Winter
25,37,2,Winter
25,37,4,Winter
25,37,2,Winter
25,37,2,Winter
25,37,2,Winter
25,38,2,Winter
25,38,2,Winter
25,38,4,Winter
25,38,2,Winter
25,38,2,Winter
25,39,2,Winter
25,39,2,Winter
25,39,4,Winter
25,39,2,Winter
25,39,2,Winter
