i,j,duration_days,season
11,19,2,Autumn
11,19,4,Autumn
11,20,2,Autumn
11,20,4,Autumn
11,21,3,Autumn
11,22,3,Autumn
11,23,3,Autumn
11,23,2,Autumn
11,24,5,Autumn
11,24,2,Autumn
11,25,3,Autumn
11,26,4,Autumn
11,26,2,Autumn
11,27,3,Autumn
11,27,2,Autumn
11,27,2,Autumn
11,28,3,Autumn
11,28,2,Autumn
11,29,3,Autumn
11,29,2,Autumn
11,29,2,Autumn
11,30,4,Autumn
11,30,2,Autumn
11,31,4,Autumn
11,31,2,Autumn
11,32,4,Autumn
11,32,3,Autumn
11,32,2,Autumn
11,33,4,Autumn
11,33,3,Autumn
11,34,4,Autumn
11,34,2,Autumn
11,35,3,Autumn
11,35,2,Autumn
11,36,3,Autumn
11,36,2,Autumn
11,37,4,Autumn
11,37,2,Autumn
11,38,2,Autumn
11,38,2,Autumn
11,38,3,Autumn
11,38,2,Autumn
11,39,3,Autumn
11,39,4,Autumn
11,39,5,Autumn
11,40,2,Autumn
11,40,3,Autumn
11,41,2,Autumn
11,41,2,Autumn
11,42,2,Autumn
11,42,2,Autumn
11,42,2,Autumn
11,43,2,Autumn
11,43,2,Autumn
11,43,2,Autumn
11,43,2,Autumn
11,44,2,Autumn
11,44,2,Autumn
11,44,2,Autumn
11,44,3,Autumn
11,45,2,Autumn
11,45,2,Autumn
11,45,3,Autumn
11,46,2,Autumn
11,46,2,Autumn
12,2,3,Autumn
12,6,2,Autumn
12,7,4,Autumn
12,8,5,Autumn
12,9,5,Autumn
12,10,2,Autumn
12,10,3,Autumn
12,11,2,Autumn
12,11,2,Autumn
12,11,3,Autumn
12,12,2,Autumn
12,12,2,Autumn
12,12,3,Autumn
12,13,3,Autumn
12,13,2,Autumn
12,13,3,Autumn
12,14,3,Autumn
12,14,2,Autumn
12,14,3,Autumn
12,15,2,Autumn
12,15,3,Autumn
12,15,2,Autumn
12,21,2,Autumn
12,22,2,Autumn
12,22,2,Autumn
12,23,4,Autumn
12,23,2,Autumn
12,24,4,Autumn
12,26,3,Autumn
12,27,2,Autumn
12,28,2,Autumn
12,28,2,Autumn
12,28,2,Autumn
12,29,2,Autumn
12,29,2,Autumn
12,30,4,Autumn
12,30,2,Autumn
12,31,4,Autumn
12,31,2,Autumn
12,32,4,Autumn
12,32,2,Autumn
12,33,4,Autumn
12,34,3,Autumn
12,35,3,Autumn
12,35,2,Autumn
12,36,4,Autumn
12,36,2,Autumn
12,37,4,Autumn
12,37,2,Autumn
12,38,4,Autumn
12,38,2,Autumn
12,38,3,Autumn
12,39,3,Autumn
12,39,4,Autumn
12,39,2,Autumn
12,40,2,Autumn
12,40,2,Autumn
12,41,2,Autumn
12,42,2,Autumn
12,42,2,Autumn
12,43,2,Autumn
12,43,2,Autumn
12,44,2,Autumn
12,44,2,Autumn
12,45,2,Autumn
12,45,2,Autumn
12,45,2,Autumn
12,46,2,Autumn
12,46,2,Autumn
13,2,3,Autumn
13,3,3,Autumn
13,4,2,Autumn
13,4,3,Autumn
13,9,2,Autumn
13,10,3,Autumn
13,10,2,Autumn
13,11,2,Autumn
13,11,3,Autumn
13,12,2,Autumn
13,12,3,Autumn
13,13,2,Autumn
13,13,3,Autumn
13,14,3,Autumn
13,14,3,Autumn
13,15,3,Autumn
13,15,2,Autumn
13,26,2,Autumn
13,27,2,Autumn
13,27,2,Autumn
13,28,2,Autumn
13,30,2,Autumn
13,31,2,Autumn
13,32,2,Autumn
13,33,2,Autumn
13,34,2,Autumn
13,35,2,Autumn
13,36,2,Autumn
13,36,2,Autumn
13,37,2,Autumn
13,37,2,Autumn
13,38,4,Autumn
13,38,2,Autumn
13,38,2,Autumn
13,39,4,Autumn
13,39,2,Autumn
13,39,3,Autumn
13,40,3,Autumn
13,40,2,Autumn
13,41,2,Autumn
13,41,2,Autumn
13,41,3,Autumn
13,41,2,Autumn
13,42,2,Autumn
13,42,2,Autumn
13,42,2,Autumn
13,43,2,Autumn
13,43,2,Autumn
13,43,2,Autumn
13,44,2,Autumn
13,44,2,Autumn
13,45,2,Autumn
13,46,2,Autumn
13,46,2,Autumn
14,2,2,Autumn
14,3,3,Autumn
14,4,3,Autumn
14,5,2,Autumn
14,5,3,Autumn
14,6,2,Autumn
14,6,3,Autumn
14,7,2,Autumn
14,7,2,Autumn
14,8,2,Autumn
14,9,2,Autumn
14,9,2,Autumn
14,10,2,Autumn
14,11,3,Autumn
14,11,2,Autumn
14,12,3,Autumn
14,12,2,Autumn
14,13,2,Autumn
14,13,2,Autumn
14,14,3,Autumn
14,14,2,Autumn
14,14,2,Autumn
14,15,2,Autumn
14,15,3,Autumn
14,16,3,Autumn
14,17,3,Autumn
14,19,2,Autumn
14,20,2,Autumn
14,21,2,Autumn
14,22,2,Autumn
14,23,2,Autumn
14,24,2,Autumn
14,25,2,Autumn
14,26,2,Autumn
14,26,2,Autumn
14,27,2,Autumn
14,30,3,Autumn
14,33,2,Autumn
14,33,2,Autumn
14,34,2,Autumn
14,34,2,Autumn
14,34,2,Autumn
14,35,2,Autumn
14,36,2,Autumn
14,37,2,Autumn
14,38,2,Autumn
14,39,2,Autumn
14,39,2,Autumn
14,40,2,Autumn
14,40,2,Autumn
14,41,2,Autumn
14,41,2,Autumn
14,41,3,Autumn
14,41,2,Autumn
14,42,2,Autumn
14,42,2,Autumn
14,42,2,Autumn
14,43,2,Autumn
14,43,2,Autumn
14,43,2,Autumn
14,44,2,Autumn
14,44,2,Autumn
14,45,2,Autumn
14,45,2,Autumn
14,45,2,Autumn
14,46,2,Autumn
14,46,2,Autumn
15,2,3,Autumn
15,3,3,Autumn
15,4,2,Autumn
15,4,2,Autumn
15,5,2,Autumn
15,5,4,Autumn
15,6,2,Autumn
15,6,2,Autumn
15,6,2,Autumn
15,7,2,Autumn
15,7,2,Autumn
15,7,3,Autumn
15,8,3,Autumn
15,9,2,Autumn
15,9,3,Autumn
15,10,3,Autumn
15,11,3,Autumn
15,11,2,Autumn
15,11,3,Autumn
15,11,2,Autumn
15,12,2,Autumn
15,12,2,Autumn
15,13,2,Autumn
15,13,2,Autumn
15,13,3,Autumn
15,13,2,Autumn
15,14,2,Autumn
15,14,3,Autumn
15,15,3,Autumn
15,15,2,Autumn
15,15,4,Autumn
15,16,2,Autumn
15,16,2,Autumn
15,17,2,Autumn
15,18,2,Autumn
15,19,2,Autumn
15,20,2,Autumn
15,20,2,Autumn
15,21,2,Autumn
15,21,2,Autumn
15,21,2,Autumn
15,22,2,Autumn
15,22,2,Autumn
15,22,2,Autumn
15,23,3,Autumn
15,23,2,Autumn
15,23,2,Autumn
15,24,3,Autumn
15,24,2,Autumn
15,24,2,Autumn
15,24,2,Autumn
15,25,3,Autumn
15,25,2,Autumn
15,26,2,Autumn
15,29,2,Autumn
15,29,3,Autumn
15,30,2,Autumn
15,30,3,Autumn
15,31,2,Autumn
15,32,2,Autumn
15,33,2,Autumn
15,33,2,Autumn
15,34,2,Autumn
15,35,2,Autumn
15,35,3,Autumn
15,36,4,Autumn
15,37,3,Autumn
15,38,2,Autumn
15,39,2,Autumn
15,40,2,Autumn
15,40,2,Autumn
15,41,2,Autumn
15,41,2,Autumn
15,41,2,Autumn
15,41,3,Autumn
15,41,2,Autumn
15,42,2,Autumn
15,42,2,Autumn
15,42,3,Autumn
15,42,2,Autumn
15,43,2,Autumn
15,43,3,Autumn
15,43,2,Autumn
15,44,2,Autumn
15,44,2,Autumn
15,45,2,Autumn
15,45,3,Autumn
15,46,2,Autumn
16,2,4,Autumn
16,3,2,Autumn
16,3,4,Autumn
16,4,2,Autumn
16,4,2,Autumn
16,4,2,Autumn
16,4,4,Autumn
16,5,2,Autumn
16,5,2,Autumn
16,5,4,Autumn
16,6,2,Autumn
16,6,4,Autumn
16,7,3,Autumn
16,7,2,Autumn
16,8,2,Autumn
16,9,2,Autumn
16,9,2,Autumn
16,10,2,Autumn
16,11,2,Autumn
16,11,2,Autumn
16,12,2,Autumn
16,13,2,Autumn
16,14,2,Autumn
16,15,2,Autumn
16,15,2,Autumn
16,15,2,Autumn
16,16,2,Autumn
16,16,2,Autumn
16,17,2,Autumn
16,17,2,Autumn
16,17,2,Autumn
16,18,2,Autumn
16,19,2,Autumn
16,20,2,Autumn
16,20,2,Autumn
16,21,2,Autumn
16,21,2,Autumn
16,22,2,Autumn
16,22,2,Autumn
16,22,2,Autumn
16,23,2,Autumn
16,23,2,Autumn
16,24,2,Autumn
16,24,3,Autumn
16,24,2,Autumn
16,25,3,Autumn
16,25,2,Autumn
16,26,2,Autumn
16,26,2,Autumn
16,28,3,Autumn
16,29,3,Autumn
16,30,2,Autumn
16,31,2,Autumn
16,31,2,Autumn
16,32,2,Autumn
16,32,2,Autumn
16,32,2,Autumn
16,35,2,Autumn
16,35,2,Autumn
16,36,2,Autumn
16,37,2,Autumn
16,38,2,Autumn
16,39,2,Autumn
16,39,2,Autumn
16,40,2,Autumn
16,40,2,Autumn
16,41,3,Autumn
16,41,2,Autumn
16,41,3,Autumn
16,42,2,Autumn
16,42,2,Autumn
16,42,2,Autumn
16,42,2,Autumn
16,43,2,Autumn
16,43,2,Autumn
16,43,2,Autumn
16,43,2,Autumn
16,44,2,Autumn
16,45,2,Autumn
17,2,2,Autumn
17,2,4,Autumn
17,3,2,Autumn
17,3,2,Autumn
17,3,4,Autumn
17,4,2,Autumn
17,4,2,Autumn
17,4,2,Autumn
17,4,4,Autumn
17,5,2,Autumn
17,5,2,Autumn
17,6,2,Autumn
17,6,2,Autumn
17,6,2,Autumn
17,7,2,Autumn
17,7,3,Autumn
17,7,2,Autumn
17,8,2,Autumn
17,9,2,Autumn
17,10,2,Autumn
17,11,2,Autumn
17,13,2,Autumn
17,15,2,Autumn
17,16,2,Autumn
17,17,2,Autumn
17,18,2,Autumn
17,18,2,Autumn
17,19,2,Autumn
17,20,2,Autumn
17,20,2,Autumn
17,21,2,Autumn
17,23,2,Autumn
17,23,2,Autumn
17,24,2,Autumn
17,24,4,Autumn
17,24,2,Autumn
17,25,2,Autumn
17,25,2,Autumn
17,26,2,Autumn
17,26,2,Autumn
17,26,2,Autumn
17,27,2,Autumn
17,28,2,Autumn
17,28,2,Autumn
17,29,2,Autumn
17,30,2,Autumn
17,31,2,Autumn
17,31,2,Autumn
17,32,2,Autumn
17,32,2,Autumn
17,35,2,Autumn
17,36,2,Autumn
17,36,2,Autumn
17,37,2,Autumn
17,37,2,Autumn
17,38,2,Autumn
17,39,2,Autumn
17,40,2,Autumn
17,40,2,Autumn
17,40,2,Autumn
17,41,3,Autumn
17,41,2,Autumn
17,41,3,Autumn
17,42,2,Autumn
17,42,2,Autumn
17,42,3,Autumn
17,42,2,Autumn
17,43,2,Autumn
17,43,2,Autumn
17,43,2,Autumn
17,43,2,Autumn
17,44,2,Autumn
17,45,2,Autumn
18,2,2,Autumn
18,2,2,Autumn
18,3,2,Autumn
18,4,2,Autumn
18,4,2,Autumn
18,5,2,Autumn
18,6,2,Autumn
18,7,3,Autumn
18,8,3,Autumn
18,8,2,Autumn
18,8,2,Autumn
18,9,2,Autumn
18,9,4,Autumn
18,9,2,Autumn
18,9,2,Autumn
18,10,2,Autumn
18,10,4,Autumn
18,10,2,Autumn
18,11,2,Autumn
18,11,2,Autumn
18,13,2,Autumn
18,13,2,Autumn
18,16,2,Autumn
18,17,2,Autumn
18,18,2,Autumn
18,19,2,Autumn
18,23,2,Autumn
18,24,3,Autumn
18,25,2,Autumn
18,25,3,Autumn
18,26,2,Autumn
18,26,2,Autumn
18,26,2,Autumn
18,26,3,Autumn
18,27,2,Autumn
18,27,2,Autumn
18,27,3,Autumn
18,28,3,Autumn
18,29,2,Autumn
18,32,2,Autumn
18,36,2,Autumn
18,36,2,Autumn
18,37,2,Autumn
18,38,2,Autumn
18,39,2,Autumn
18,39,2,Autumn
18,40,2,Autumn
18,40,2,Autumn
18,41,2,Autumn
18,41,3,Autumn
18,42,2,Autumn
18,42,2,Autumn
18,42,2,Autumn
18,42,2,Autumn
18,43,2,Autumn
18,43,2,Autumn
18,46,2,Autumn
19,2,4,Autumn
19,2,2,Autumn
19,3,4,Autumn
19,4,5,Autumn
19,4,2,Autumn
19,4,2,Autumn
19,5,5,Autumn
19,5,3,Autumn
19,6,4,Autumn
19,6,3,Autumn
19,7,3,Autumn
19,7,2,Autumn
19,8,3,Autumn
19,8,2,Autumn
19,8,2,Autumn
19,9,4,Autumn
19,9,7,Autumn
19,10,2,Autumn
19,10,7,Autumn
19,11,2,Autumn
19,11,2,Autumn
19,11,7,Autumn
19,12,2,Autumn
19,12,2,Autumn
19,12,5,Autumn
19,13,2,Autumn
19,13,2,Autumn
19,13,3,Autumn
19,14,3,Autumn
19,15,3,Autumn
19,15,2,Autumn
19,16,4,Autumn
19,17,4,Autumn
19,18,2,Autumn
19,18,2,Autumn
19,18,2,Autumn
19,19,2,Autumn
19,19,4,Autumn
19,19,2,Autumn
19,20,2,Autumn
19,20,2,Autumn
19,20,4,Autumn
19,20,2,Autumn
19,21,4,Autumn
19,22,2,Autumn
19,22,4,Autumn
19,22,2,Autumn
19,23,2,Autumn
19,23,3,Autumn
19,23,3,Autumn
19,24,2,Autumn
19,24,3,Autumn
19,25,2,Autumn
19,26,2,Autumn
19,26,2,Autumn
19,27,2,Autumn
19,28,2,Autumn
19,28,3,Autumn
19,28,2,Autumn
19,28,2,Autumn
19,29,2,Autumn
19,36,2,Autumn
19,36,2,Autumn
19,37,2,Autumn
19,39,2,Autumn
19,40,2,Autumn
19,40,2,Autumn
19,41,2,Autumn
19,41,3,Autumn
19,42,3,Autumn
19,43,2,Autumn
19,43,2,Autumn
19,46,2,Autumn
20,2,4,Autumn
20,2,2,Autumn
20,2,2,Autumn
20,3,4,Autumn
20,3,2,Autumn
20,4,5,Autumn
20,4,4,Autumn
20,4,2,Autumn
20,5,4,Autumn
20,5,4,Autumn
20,5,2,Autumn
20,6,3,Autumn
20,6,4,Autumn
20,6,2,Autumn
20,7,3,Autumn
20,7,4,Autumn
20,7,2,Autumn
20,7,2,Autumn
20,8,2,Autumn
20,8,3,Autumn
20,8,7,Autumn
20,9,3,Autumn
20,9,6,Autumn
20,10,4,Autumn
20,10,7,Autumn
20,11,2,Autumn
20,11,4,Autumn
20,11,3,Autumn
20,11,2,Autumn
20,12,2,Autumn
20,12,2,Autumn
20,12,4,Autumn
20,13,2,Autumn
20,13,2,Autumn
20,14,2,Autumn
20,14,2,Autumn
20,15,2,Autumn
20,15,2,Autumn
20,15,2,Autumn
20,16,3,Autumn
20,16,2,Autumn
20,16,2,Autumn
20,17,3,Autumn
20,17,2,Autumn
20,18,3,Autumn
20,18,2,Autumn
20,18,3,Autumn
20,19,2,Autumn
20,19,2,Autumn
20,19,3,Autumn
20,20,2,Autumn
20,20,3,Autumn
20,20,3,Autumn
20,21,3,Autumn
20,21,3,Autumn
20,22,2,Autumn
20,22,2,Autumn
20,22,3,Autumn
20,23,2,Autumn
20,23,2,Autumn
20,23,3,Autumn
20,24,2,Autumn
20,24,3,Autumn
20,24,2,Autumn
20,24,2,Autumn
20,25,2,Autumn
20,25,3,Autumn
20,25,2,Autumn
20,25,2,Autumn
20,26,3,Autumn
20,26,2,Autumn
20,26,3,Autumn
20,26,2,Autumn
20,27,2,Autumn
20,27,2,Autumn
20,27,3,Autumn
20,27,2,Autumn
20,28,2,Autumn
20,28,2,Autumn
20,28,2,Autumn
20,29,2,Autumn
20,29,2,Autumn
20,29,2,Autumn
20,30,2,Autumn
20,30,2,Autumn
20,30,2,Autumn
20,30,2,Autumn
20,31,2,Autumn
20,31,2,Autumn
20,34,2,Autumn
20,37,2,Autumn
20,38,2,Autumn
20,39,2,Autumn
20,41,2,Autumn
20,41,2,Autumn
20,42,2,Autumn
21,2,2,Autumn
21,2,4,Autumn
21,2,3,Autumn
21,3,2,Autumn
21,3,4,Autumn
21,3,3,Autumn
21,4,2,Autumn
21,4,2,Autumn
21,4,5,Autumn
21,4,3,Autumn
21,4,2,Autumn
21,5,4,Autumn
21,5,3,Autumn
21,5,2,Autumn
21,6,3,Autumn
21,6,3,Autumn
21,6,2,Autumn
21,6,2,Autumn
21,7,2,Autumn
21,7,3,Autumn
21,7,2,Autumn
21,7,2,Autumn
21,7,2,Autumn
21,8,2,Autumn
21,8,3,Autumn
21,8,2,Autumn
21,8,2,Autumn
21,9,2,Autumn
21,9,3,Autumn
21,9,2,Autumn
21,9,2,Autumn
21,10,4,Autumn
21,10,2,Autumn
21,10,2,Autumn
21,11,2,Autumn
21,11,3,Autumn
21,12,2,Autumn
21,12,3,Autumn
21,12,2,Autumn
21,12,3,Autumn
21,13,2,Autumn
21,13,2,Autumn
21,13,2,Autumn
21,13,2,Autumn
21,14,2,Autumn
21,14,2,Autumn
21,14,2,Autumn
21,14,3,Autumn
21,15,2,Autumn
21,15,2,Autumn
21,15,2,Autumn
21,15,2,Autumn
21,15,3,Autumn
21,16,2,Autumn
21,16,2,Autumn
21,16,2,Autumn
21,16,2,Autumn
21,16,3,Autumn
21,17,2,Autumn
21,17,2,Autumn
21,17,3,Autumn
21,17,3,Autumn
21,18,2,Autumn
21,18,3,Autumn
21,18,2,Autumn
21,18,3,Autumn
21,19,2,Autumn
21,19,3,Autumn
21,20,2,Autumn
21,20,2,Autumn
21,20,2,Autumn
21,20,4,Autumn
21,21,2,Autumn
21,21,2,Autumn
21,21,2,Autumn
21,21,4,Autumn
21,22,2,Autumn
21,22,2,Autumn
21,22,2,Autumn
21,22,4,Autumn
21,23,3,Autumn
21,23,2,Autumn
21,23,2,Autumn
21,24,2,Autumn
21,24,3,Autumn
21,24,2,Autumn
21,24,2,Autumn
21,24,2,Autumn
21,25,2,Autumn
21,25,4,Autumn
21,25,2,Autumn
21,25,2,Autumn
21,26,5,Autumn
21,26,4,Autumn
21,26,2,Autumn
21,26,3,Autumn
21,26,3,Autumn
21,26,2,Autumn
21,27,5,Autumn
21,27,4,Autumn
21,27,2,Autumn
21,27,3,Autumn
21,27,2,Autumn
21,27,2,Autumn
21,28,2,Autumn
21,28,3,Autumn
21,28,2,Autumn
21,28,2,Autumn
21,28,2,Autumn
21,28,2,Autumn
21,28,2,Autumn
21,29,2,Autumn
21,29,2,Autumn
21,29,2,Autumn
21,29,2,Autumn
21,30,2,Autumn
21,30,2,Autumn
21,31,2,Autumn
21,31,2,Autumn
21,31,3,Autumn
21,32,2,Autumn
21,32,3,Autumn
21,36,2,Autumn
21,37,3,Autumn
21,38,3,Autumn
21,39,3,Autumn
21,39,2,Autumn
21,40,3,Autumn
21,40,2,Autumn
21,40,2,Autumn
21,41,3,Autumn
21,41,2,Autumn
21,41,2,Autumn
21,42,2,Autumn
21,42,2,Autumn
21,42,3,Autumn
21,43,2,Autumn
21,44,2,Autumn
22,2,2,Autumn
22,2,4,Autumn
22,3,2,Autumn
22,3,4,Autumn
22,3,2,Autumn
22,3,2,Autumn
22,3,2,Autumn
22,4,2,Autumn
22,4,4,Autumn
22,4,2,Autumn
22,4,2,Autumn
22,4,2,Autumn
22,4,4,Autumn
22,5,2,Autumn
22,5,4,Autumn
22,5,3,Autumn
22,5,2,Autumn
22,5,2,Autumn
22,5,3,Autumn
22,5,3,Autumn
22,6,2,Autumn
22,6,2,Autumn
22,6,4,Autumn
22,6,3,Autumn
22,6,2,Autumn
22,6,2,Autumn
22,6,3,Autumn
22,6,3,Autumn
22,7,2,Autumn
22,7,2,Autumn
22,7,3,Autumn
22,7,2,Autumn
22,7,2,Autumn
22,7,3,Autumn
22,8,2,Autumn
22,8,2,Autumn
22,8,3,Autumn
22,8,2,Autumn
22,8,3,Autumn
22,9,2,Autumn
22,9,4,Autumn
22,9,2,Autumn
22,9,2,Autumn
22,9,3,Autumn
22,10,2,Autumn
22,10,4,Autumn
22,10,2,Autumn
22,10,3,Autumn
22,10,3,Autumn
22,11,4,Autumn
22,11,2,Autumn
22,11,2,Autumn
22,11,3,Autumn
22,12,4,Autumn
22,12,2,Autumn
22,12,2,Autumn
22,12,2,Autumn
22,12,3,Autumn
22,13,2,Autumn
22,13,2,Autumn
22,13,4,Autumn
22,13,3,Autumn
22,14,3,Autumn
22,14,2,Autumn
22,14,4,Autumn
22,14,3,Autumn
22,15,2,Autumn
22,15,2,Autumn
22,15,2,Autumn
22,15,2,Autumn
22,15,3,Autumn
22,16,2,Autumn
22,16,2,Autumn
22,16,3,Autumn
22,16,2,Autumn
22,16,3,Autumn
22,17,2,Autumn
22,17,2,Autumn
22,17,3,Autumn
22,18,2,Autumn
22,18,2,Autumn
22,18,3,Autumn
22,18,2,Autumn
22,19,2,Autumn
22,19,2,Autumn
22,20,2,Autumn
22,20,2,Autumn
22,20,2,Autumn
22,20,2,Autumn
22,21,2,Autumn
22,21,4,Autumn
22,21,2,Autumn
22,21,2,Autumn
22,21,2,Autumn
22,21,3,Autumn
22,22,2,Autumn
22,22,3,Autumn
22,22,2,Autumn
22,22,2,Autumn
22,22,5,Autumn
22,23,3,Autumn
22,23,2,Autumn
22,23,2,Autumn
22,23,4,Autumn
22,24,4,Autumn
22,24,2,Autumn
22,24,2,Autumn
22,24,3,Autumn
22,25,4,Autumn
22,25,2,Autumn
22,25,3,Autumn
22,26,4,Autumn
22,26,2,Autumn
22,26,2,Autumn
22,26,3,Autumn
22,27,4,Autumn
22,27,2,Autumn
22,27,2,Autumn
22,27,3,Autumn
22,27,2,Autumn
22,28,3,Autumn
22,28,4,Autumn
22,28,2,Autumn
22,28,2,Autumn
22,28,3,Autumn
22,28,3,Autumn
22,29,2,Autumn
22,29,2,Autumn
22,29,2,Autumn
22,29,2,Autumn
22,29,3,Autumn
22,30,2,Autumn
22,30,2,Autumn
22,30,3,Autumn
22,31,2,Autumn
22,31,2,Autumn
22,32,4,Autumn
22,32,2,Autumn
22,33,3,Autumn
22,39,2,Autumn
22,39,2,Autumn
22,40,3,Autumn
22,40,2,Autumn
22,40,2,Autumn
22,40,3,Autumn
22,41,3,Autumn
22,41,2,Autumn
22,41,2,Autumn
22,41,3,Autumn
22,42,3,Autumn
22,42,2,Autumn
22,42,2,Autumn
22,42,3,Autumn
22,43,2,Autumn
22,43,3,Autumn
22,44,2,Autumn
22,44,3,Autumn
23,2,2,Autumn
23,2,2,Autumn
23,2,6,Autumn
23,2,2,Autumn
23,3,2,Autumn
23,3,2,Autumn
23,3,2,Autumn
23,3,6,Autumn
23,3,2,Autumn
23,4,2,Autumn
23,4,4,Autumn
23,4,2,Autumn
23,4,6,Autumn
23,4,4,Autumn
23,5,2,Autumn
23,5,2,Autumn
23,5,3,Autumn
23,5,2,Autumn
23,5,2,Autumn
23,5,4,Autumn
23,5,3,Autumn
23,6,2,Autumn
23,6,2,Autumn
23,6,3,Autumn
23,6,2,Autumn
23,6,3,Autumn
23,6,3,Autumn
23,7,2,Autumn
23,7,2,Autumn
23,7,3,Autumn
23,7,2,Autumn
23,7,3,Autumn
23,7,4,Autumn
23,8,2,Autumn
23,8,2,Autumn
23,8,2,Autumn
23,8,3,Autumn
23,8,2,Autumn
23,8,4,Autumn
23,9,2,Autumn
23,9,4,Autumn
23,9,3,Autumn
23,9,2,Autumn
23,9,2,Autumn
23,9,3,Autumn
23,10,2,Autumn
23,10,4,Autumn
23,10,2,Autumn
23,10,2,Autumn
23,10,2,Autumn
23,10,4,Autumn
23,11,4,Autumn
23,11,2,Autumn
23,11,2,Autumn
23,11,4,Autumn
23,12,4,Autumn
23,12,2,Autumn
23,12,3,Autumn
23,12,4,Autumn
23,12,4,Autumn
23,13,2,Autumn
23,13,4,Autumn
23,13,2,Autumn
23,13,5,Autumn
23,13,4,Autumn
23,13,4,Autumn
23,14,4,Autumn
23,14,2,Autumn
23,14,2,Autumn
23,14,4,Autumn
23,14,4,Autumn
23,15,3,Autumn
23,15,2,Autumn
23,15,5,Autumn
23,15,4,Autumn
23,16,3,Autumn
23,16,3,Autumn
23,16,2,Autumn
23,16,4,Autumn
23,16,4,Autumn
23,17,4,Autumn
23,17,2,Autumn
23,17,2,Autumn
23,17,3,Autumn
23,17,2,Autumn
23,18,2,Autumn
23,18,2,Autumn
23,19,3,Autumn
23,19,2,Autumn
23,19,2,Autumn
23,20,2,Autumn
23,20,4,Autumn
23,20,2,Autumn
23,20,2,Autumn
23,20,3,Autumn
23,21,2,Autumn
23,21,4,Autumn
23,21,2,Autumn
23,21,2,Autumn
23,21,3,Autumn
23,22,4,Autumn
23,22,2,Autumn
23,22,2,Autumn
23,22,3,Autumn
23,23,4,Autumn
23,23,2,Autumn
23,23,2,Autumn
23,23,2,Autumn
23,24,4,Autumn
23,24,2,Autumn
23,24,2,Autumn
23,24,2,Autumn
23,25,4,Autumn
23,25,2,Autumn
23,25,2,Autumn
23,25,2,Autumn
23,26,4,Autumn
23,26,2,Autumn
23,26,3,Autumn
23,26,3,Autumn
23,27,4,Autumn
23,27,2,Autumn
23,27,3,Autumn
23,27,3,Autumn
23,28,4,Autumn
23,28,2,Autumn
23,28,3,Autumn
23,29,4,Autumn
23,29,2,Autumn
23,29,2,Autumn
23,29,2,Autumn
23,30,4,Autumn
23,30,2,Autumn
23,30,2,Autumn
23,30,2,Autumn
23,30,2,Autumn
23,31,2,Autumn
23,32,2,Autumn
23,33,2,Autumn
23,34,2,Autumn
23,35,2,Autumn
23,37,2,Autumn
23,38,2,Autumn
23,39,5,Autumn
23,40,4,Autumn
23,40,5,Autumn
23,41,2,Autumn
23,41,3,Autumn
23,42,2,Autumn
23,42,2,Autumn
23,42,5,Autumn
23,43,5,Autumn
23,44,5,Autumn
23,45,2,Autumn
23,45,5,Autumn
23,46,4,Autumn
24,2,2,Autumn
24,2,2,Autumn
24,2,2,Autumn
24,2,3,Autumn
24,2,2,Autumn
24,2,6,Autumn
24,2,4,Autumn
24,3,2,Autumn
24,3,2,Autumn
24,3,6,Autumn
24,3,4,Autumn
24,4,2,Autumn
24,4,3,Autumn
24,4,4,Autumn
24,4,4,Autumn
24,5,2,Autumn
24,5,4,Autumn
24,5,4,Autumn
24,6,2,Autumn
24,6,3,Autumn
24,6,2,Autumn
24,6,4,Autumn
24,7,2,Autumn
24,7,3,Autumn
24,7,2,Autumn
24,7,4,Autumn
24,8,2,Autumn
24,8,2,Autumn
24,8,3,Autumn
24,8,2,Autumn
24,8,2,Autumn
24,8,4,Autumn
24,9,2,Autumn
24,9,2,Autumn
24,9,4,Autumn
24,9,3,Autumn
24,9,2,Autumn
24,9,4,Autumn
24,10,4,Autumn
24,10,3,Autumn
24,10,2,Autumn
24,10,4,Autumn
24,10,4,Autumn
24,11,2,Autumn
24,11,4,Autumn
24,11,3,Autumn
24,11,3,Autumn
24,11,5,Autumn
24,11,5,Autumn
24,12,4,Autumn
24,12,3,Autumn
24,12,3,Autumn
24,12,6,Autumn
24,12,5,Autumn
24,13,4,Autumn
24,13,2,Autumn
24,13,4,Autumn
24,13,6,Autumn
24,13,4,Autumn
24,14,4,Autumn
24,14,2,Autumn
24,14,5,Autumn
24,14,5,Autumn
24,15,2,Autumn
24,15,4,Autumn
24,15,2,Autumn
24,15,2,Autumn
24,15,2,Autumn
24,15,2,Autumn
24,16,4,Autumn
24,16,2,Autumn
24,16,5,Autumn
24,17,5,Autumn
24,17,2,Autumn
24,17,6,Autumn
24,18,5,Autumn
24,18,3,Autumn
24,18,3,Autumn
24,18,2,Autumn
24,18,2,Autumn
24,19,5,Autumn
24,19,2,Autumn
24,19,3,Autumn
24,19,2,Autumn
24,20,2,Autumn
24,20,5,Autumn
24,20,2,Autumn
24,20,3,Autumn
24,20,2,Autumn
24,21,5,Autumn
24,21,2,Autumn
24,21,2,Autumn
24,22,6,Autumn
24,22,2,Autumn
24,22,2,Autumn
24,23,6,Autumn
24,23,2,Autumn
24,23,2,Autumn
24,23,2,Autumn
